imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt6672238,Pataki,Pataki,2017,2017-05-26,"Action, Comedy",140,India,Kannada,Manju Swaraj,"Prakash Jadeya, Anil Ravipudi",S. V. Productions,"Ganesh, Sai Kumar, Ashish Vidyarthi, Ranya Rao, Priyanka Thimmesh, Sadhu Kokila, Kuri Prathap, Rockline Sudhakar, Mohan Juneja",Surya is a corrupt IPS officer and he misuses his power to gain monetary benefits in unorthodox methods. During this process he also encourages a local MP named Rudra Pratap who has become a huge headache to Agni.,5.6,158,,,,,,
tt6673612,Dolittle,Dolittle,2020,2020-01-30,"Adventure, Comedy, Family",101,"USA, China, UK, Japan","English, French",Stephen Gaghan,"Stephen Gaghan, Dan Gregor",Universal Pictures,"Robert Downey Jr., Antonio Banderas, Michael Sheen, Jim Broadbent, Jessie Buckley, Harry Collett, Emma Thompson, Rami Malek, John Cena, Kumail Nanjiani, Octavia Spencer, Tom Holland, Craig Robinson, Ralph Fiennes, Selena Gomez",A physician who can talk to animals embarks on an adventure to find a legendary island with a young apprentice and a crew of strange pets.,5.6,39245,"$175,000,000","$77,047,065","$245,891,166",26.0,680.0,180.0
tt6673840,Il tempo dei primi - Spacewalker,Vremya pervykh,2017,2017-04-06,"Drama, History",140,Russia,Russian,Dmitriy Kiselev,"Sergey Kaluzhanov, Yuriy Korotkov",Bazelevs Production,"Evgeniy Mironov, Konstantin Khabenskiy, Vladimir Ilin, Anatoliy Kotenyov, Aleksandra Ursulyak, Elena Panova, Aleksandr Novin, Gennadiy Smirnov, Yuriy Nifontov, Yuriy Itskov, Valeriy Grishko, Aleksandr Ilin, Aleksandr Karpilovskiy, Ekaterina Semina, Avangard Leontev","Trying to keep lead in the Space Race, the Soviet Union is preparing two cosmonauts for the first spacewalk.",7.3,5695,,,"$9,677,311",,22.0,22.0
tt6673964,The Open Door,The Open Door,2017,2017-06-01,"Adventure, Drama",110,USA,English,Steven F. Zambo,Steven F. Zambo,Salty Earth Pictures,"David Ruprecht, Michael Jeske, Megan Ann Jacobs, Simon Jon Provan, Rick Richter, Ken T. Williams, Rachel M. Williams, Kelly Zierath, Bethany Provan, William Aird, Curt Backlund, William Beglinger, Kelsey Danke, Nancy Ferdyn, Bel Freson","Sam and the life he shares changes the attitude of his family, friends and community toward those with special needs.",4.7,105,"$225,000",,,,5.0,1.0
tt6675400,Con Man,Con Man,2018,2018-03-02,"Crime, Drama",100,USA,English,Bruce Caulk,"Bruce Caulk, Jonathan Meyers",Insomnia Media Group,"Armand Assante, Justin Baldoni, Talia Shire, Mark Hamill, Gianni Russo, Elisabeth Röhm, Michael Nouri, Barry Minkow, Ving Rhames, James Caan, Michael O'Hearn, Blake Berris, Kelly Noonan, Ragan Wallake, Gavin Houston","The story of Barry Minkow, a young charismatic business man who becomes a wealthy CEO by lying, cheating and stealing his way to the top.",4.6,615,"$25,000,000",,,,38.0,2.0
tt6676028,In a Relationship,In a Relationship,2018,2018-04-20,"Comedy, Drama",92,"Mexico, USA",English,Sam Boyd,Sam Boyd,PSH Collective,"Emma Roberts, Michael Angarano, Dree Hemingway, Patrick Gibson, Janet Montgomery, Jay Ellis, Greta Lee, Sasha Spielberg, Melora Walters, Gayle Rankin, Armen Weitzman, Luka Jones, Andre Hyland, Adam Papagan, Max Goldblatt",A funny chronicle of a summer in the lives of two couples.,5.5,1899,,,,51.0,16.0,8.0
tt6678874,Incoming,Incoming,2018,2018-05-25,"Action, Sci-Fi, Thriller",89,"Serbia, USA",English,Eric Zaragoza,"Rick Benattar, Jorge Saralegui",Benattar/Thomas Productions,"Scott Adkins, Aaron McCusker, Michelle Lehane, Vahidin Prelic, Lukas Loughran, Alaa Safi, Milan Kovacevic, Arkie Reece, Vladimir Aleksic, Milan Jovanovic Strongman, James MacCallum, Dominic Power, Vladan Dujovic, Baya Bangue Namkosse, Milorad Kapor",The International Space Station is now a prison - the ultimate black site. No one's getting out. And no one knows it's there. But when the imprisoned terrorists take over the Station and ...,3.3,1533,,,,,51.0,14.0
tt6679058,Mahalle,Mahalle,2017,2017-04-12,Drama,81,Turkey,Turkish,"Bugra Gülsoy, Serhat Teoman","Emre Erkan, Bugra Gülsoy",Get Yapim,"Göksen Ates, Hazar Ergüçlü, Emre Erkan, Bugra Gülsoy, Hasan Say, Burak Sevinç, Gökhan Soylu, Serhat Teoman, Selahattin Töz, Yigit Çakir, Selen Öztürk",There is a change when three friends living in the neighborhood continue their ordinary lives. The emergence of a mysterious stranger who has just moved to the neighborhood has also changed the life of the third.,5.1,294,,,"$10,337",,,2.0
tt6679412,Rimetti a noi i nostri debiti,Rimetti a noi i nostri debiti,2018,2018-05-04,Drama,104,"Italy, Switzerland, Albania, Poland",Italian,Antonio Morabito,"Antonio Morabito, Amedeo Pagani",La Luna,"Claudio Santamaria, Marco Giallini, Jerzy Stuhr, Flonja Kodheli, Leonardo Nigro, Giorgio Gobbi, Maddalena Crippa, Peppino Mazzotta, Agnieszka Zulewska, Evita Ciri, Pietro Naglieri, Paolo De Vita, Vincenzo Tanassi, Xhilda Lapardhaja, Paola Lavini",A man struggling under the crushing weight of debt must work as a tax collector to pay off his creditors.,6.0,1284,EUR 2000000,,,,4.0,10.0
tt6679468,Murtaza,Murtaza,2017,2017-04-13,Drama,93,Turkey,Turkish,Özgür Sevimli,Özgür Sevimli,Yeni Sinemacilik,"Cezmi Baskin, Incinur Dasdemir, Bülent Düzgünoglu, Mine Teber, Kadir Çermik, Meral Çetinkaya","Sabure and Murtaza live in a village up in the mountains of Malatya. Sabure lost her sight years ago, and Murtaza takes care of her. Their children live in Istanbul. One day, Murtaza calls ...",6.0,112,,,$532,,1.0,5.0
tt6679498,Sari sicak,Sari sicak,2017,2017-04-10,Drama,85,Turkey,Turkish,Fikret Reyhan,Fikret Reyhan,FNR Film,"Umut Alagül, Akan Atakan, Ersin Buyar, Serap Gezer, Cem Zeynel Kiliç, Tarik Köksal, Bayram Polat, Gökhan Simsek, Kübra Teke, Ertugrul Aytaç Usun, Seher Çuhadar, Mehmet Özgür","In a field surrounded and squeezed by increasing industrialization, an immigrant family, deep in financial debt, struggles to survive through traditional farming. Their son, Ibrahim, dreams of a different future for himself.",5.9,265,,,"$12,313",,,2.0
tt6679794,Outlaw King - Il re fuorilegge,Outlaw King,2018,2018-11-09,"Action, Biography, Drama",121,"UK, USA","English, French, Scottish Gaelic",David Mackenzie,"Bathsheba Doran, David Mackenzie",Sigma Films,"Chris Pine, Stephen Dillane, Rebecca Robin, Billy Howle, Paul Blair, Sam Spruell, Jonny Phillips, Ben Clifford, Jamie Maclachlan, Duncan Lacroix, Kevin Mains, Callan Mulvey, Steven Cree, Tony Curran, James Cosmo",A true David vs. Goliath story of how the 14th century Scottish 'Outlaw King' Robert the Bruce used cunning and bravery to defeat the much larger and better equipped occupying English army.,6.9,56718,"$120,000,000",,,59.0,443.0,131.0
tt6680116,Frammenti di memoria,Off the Rails,2017,2017-08-18,"Drama, Thriller",82,USA,English,David Jackson,Tracy Andreen,Divine Immortality Productions,"Hannah Barefoot, Thomas Beaudoin, Andreas Damm, Andrea Cirie, Vanessa Kai, Nicholas Baroudi, Campbell Dunsmore, David Anthony Buglione, John Scurti, Robert Stoeckle, Leigh Strimbeck, Eric LaJuan Summers, Barbara Tirrell, Richard Marshall, Greg Aidala","A married woman loses her memory after a train accident. As her memory starts to return, she thinks she might have had an affair with a missing man.",5.1,222,,,,,7.0,3.0
tt6680312,Who We Are Now,Who We Are Now,2017,2018-05-25,Drama,95,USA,English,Matthew Newton,Matthew Newton,No Place Like Films,"Julianne Nicholson, Zachary Quinto, Jess Weixler, Lea Thompson, Jason Biggs, Jimmy Smits, Emma Roberts, Camila Perez, E.J. An, Helen Beyene, Ray Bouderau, Carly Brooke, Myrna Cabello, Octavia Chavez-Richmond, Scott Cohen",An ex-con tries to get back custody of her son with the help of an idealistic young public defender and at the same time falls into a romantic fling with a traumatized former US soldier.,6.4,874,,"$19,128","$19,128",83.0,13.0,17.0
tt6680730,Street Lights,Street Lights,2018,2018-01-26,"Crime, Thriller",129,India,Malayalam,Shamdat Sainudeen,Fawaz Mohamed,Play House,"Mammootty, Stunt Silva, Dharmajan Bolgatty, Hareesh Kanaran, Soubin Shahir, Lijo Mol Jose, Motta Rajendran, Rony David, Gayathri, Jude Anthany Joseph, Neena Kurup, Joy Mathew, Achuthan Nair, Seema G. Nair, Nandu","James, a Crime Branch police office faces thrilling events during his pursuit to solve a mystery.",6.6,1154,,,"$127,938",,7.0,2.0
tt6680742,Aana Alaralodalaral,Aana Alaralodalaral,2017,2017-12-22,Comedy,120,India,Malayalam,Dileep Menon,Sarath Balan,Poetry Film House,"Vineeth Sreenivasan, Anu Sithara, Suraj Venjaramoodu, Vishak Nair, Thezni Khan, Innocent, Vijayaraghavan, Hareesh Kanaran, Rajesh Babu, Bijukuttan, Dharmajan Bolgatty, Dileep, Trichur Elsi, Vinod Kedamangalam, Saju Kodiyan","Accused of stealing an elephant's ""elassu"", Hashim and family are and forced to leave the village. Hashim returns to the village to settle the score.",3.9,135,,,"$64,939",,6.0,
tt6680752,Oru Cinemakkaran,Oru Cinemakkaran,2017,2017-06-24,"Crime, Drama, Mystery",125,India,Malayalam,Leo Thaddeus,,Opus Penta,"Vineeth Sreenivasan, Rajisha Vijayan, Anusree, Prashant Narayanan, Vijay Babu, Jennifer Antony, Rajesh Babu, Resmi Boban, Jacob Gregory, Jaffer Idukki, Sasi Kalinga, Hareesh Kanaran, Pradeep Kottayam, Lal, Noby Marcose","Alby, who is a passionate and hardworking filmmaker, begins to face financial liabilities. Being stressed, he soon gets involved in a thoughtless act and finds himself in an unpredictable situation.",5.4,283,,,,,3.0,2.0
tt6680792,CarGo,CarGo,2017,2017-06-06,"Animation, Adventure, Family",96,USA,English,James Cullen Bressack,"Gordon Bressack, James Cullen Bressack",The Asylum,"Melissa Joan Hart, Haley Joel Osment, Jason Mewes, Porsha Williams, Edward Asner, Ellen Gerstell, Jessica DiCicco, Phil LaMarr, Maurice LaMarche, Dylan Vox, James Cullen Bressack, Emily Mae Heller",A young car learns the importance of family when he embarks on a mission to rescue his father who's been sent to Clunker Island to be re-purposed as junk metal.,3.1,455,,,"$44,055",,11.0,2.0
tt6682424,Yonlu,Yonlu,2017,2018-08-30,Drama,88,Brazil,"Portuguese, English",Hique Montanari,Hique Montanari,Container Filmes,"Thalles Cabral, Nélson Diniz, Douglas Florence, Lorena Lorenzo, Leonardo Machado, Áquila Mattos, Frederico Restori, Anderson Salles, Victória Sanguiné, Mirna Spritzer, Liane Venturella, Rodrigo Waschburger","YONLU is a fiction film based on the real story of a 16 year-old boy who, aided by the internet, won over the world with his talent for music and art. Fluent in five languages, YONLU had a ...",7.0,167,BRL 1000000,,,,,19.0
tt6682438,Szép csendben,Szép csendben,2019,2019-11-14,Drama,80,Hungary,Hungarian,Zoltán Nagy,"Zoltán Nagy, János Antal Horváth",Filmfabriq,"Erik Major, Gábor Máté, Lulu Bognár, Dorottya Antóci, Benjámin Lengyel, Judit Schell, Zsófia Szamosi, Mária Varga, Annamária Láng, László Görög, Gábor Németh, Lívia Kereszt, Bernadette Mayer, Bálint Korom, Dani Jeles","A coming-of-age story set in the contemporary Hungarian countryside, where teenager soloist Dávid decides to stand up for Nóri, 13, a cellist in their youth orchestra who is having a ...",6.2,149,EUR 300000,,"$29,395",,,2.0
tt6682820,Legalidade,Legalidade,2019,2019-09-12,"Drama, History",122,Brazil,"Portuguese, English, Spanish",Zeca Brito,"Zeca Brito, Leo Garcia",Prana Filmes,"Cleo, Letícia Sabatella, Fernando Alves Pinto, Leonardo Machado, José Henrique Ligabue","In 1961, Gov. Leonel Brizola leads the unparalleled Legality movement, a first in the history of Brazil. Fighting for the Constitution, he mobilizes the resistance to ensure President João ...",6.7,101,BRL 3000000,,,,1.0,1.0
tt6682904,Stebuklas,Stebuklas,2017,2017-12-08,"Comedy, Drama",91,"Lithuania, Bulgaria, Poland, UK, France","Lithuanian, English, Russian",Egle Vertelyte,Egle Vertelyte,iN SCRiPT,"Egle Mikulionyte, Vyto Ruginis, Andrius Bialobzeskis, Daniel Olbrychski, Valerijus Jevsejevas, Valentinas Krulikovskis, Jelena Kirejeva, Vera Stasenia, Sonata Visockaite, Gabija Jaraminaite, Joana Cizauskaite, Kamile Petruskeviciute, Marijus Bernotas, Laimutis Sedzius, Anzela Bizunovic","Close to bankruptcy, Irena, the owner of a struggling pig farm in tiny post-Communist town finds a surprising benefactor in a handsome American man who appears to be the answer to all her prayers.",7.0,518,,,"$106,436",,,13.0
tt6684714,Acts of Violence,Acts of Violence,2018,2018-01-12,"Action, Crime, Drama",86,Canada,English,Brett Donowho,Nicolas Aaron Mezzanatto,Lionsgate Premiere,"Bruce Willis, Cole Hauser, Shawn Ashmore, Ashton Holmes, Melissa Bolona, Sean Brosnan, Sophia Bush, Mike Epps, Tiffany Brouwer, Jenna B. Kelly, Patrick St. Esprit, Rotimi, Matthew T. Metzler, Kyle Stefanski, Boyd Kestner","At a bachelorette party in a nightclub, the bride tells 2 guys offering blow to go away. They abduct her. The groom's 2 big brothers looked after their kid brother as kids and do so now again as veterans, ""looking"" for her and the 2 guys.",5.3,10138,,,"$386,790",28.0,172.0,35.0
tt6684884,Ladies in Black,Ladies in Black,2018,2018-09-20,"Comedy, Drama, Romance",109,Australia,English,Bruce Beresford,"Madeleine St. John, Sue Milliken",Lumila Films,"Julia Ormond, Angourie Rice, Rachael Taylor, Alison McGirr, Ryan Corr, Vincent Perez, Susie Porter, Shane Jacobson, Noni Hazlehurst, Nicholas Hammond, Luke Pegler, Celia Massingham, Geneviève Lemon, Danny Adcock, Deborah Kennedy","Adapted from the bestselling novel by Madeleine St John, Ladies in Black is an alluring and tender-hearted comedy drama about the lives of a group of department store employees in 1959 Sydney.",6.7,5106,,,"$9,356,495",65.0,95.0,23.0
tt6684976,Black Garden,Black Garden,2019,2020-04-10,Sci-Fi,90,Australia,"English, Italian, Mandarin",Shaun Wilson,Shaun Wilson,Honeyhouse Films,"Cara Culligan, Phil Edwards, Tammy Honey, Garry Keltie, Peter Kennedy, Johnson Nguyen, Aishwarya Ramji, Talia Raso, Denby Smith, Li Ping Thong, Isabella Honey Wilson, Shaun Wilson, Sophia Honey Wilson","Based on the 9th circle of hell in Dante's Inferno, Black Garden begins on Christmas Eve in the near future. It's eight days after the end of World War III and a handful of survivors wait ...",5.2,232,AUD 140000,,,,9.0,3.0
tt6685596,L'ape Maia - Le olimpiadi di miele,Maya the Bee: The Honey Games,2018,2018-10-18,"Animation, Adventure, Comedy",85,"Germany, Australia",English,"Noel Cleary, Sergio Delfino","Adrian Bickenbach, Waldemar Bonsels",Studio 100 Media,"Coco Jack Gillies, Benson Jack Anthony, Richard Roxburgh, Justine Clarke, Marney McQueen, Linda Ngo, Cam Ralph, Jordan Hare, Sam Haft, Peter McAllum, Tess Meyer, Jane Ubrien, Stavroula Adameitis, David Collins, Shane Dundas","When an overenthusiastic Maya accidentally embarrasses the Empress of Buzztropolis, she is forced to unite with a team of misfit bugs and compete in the Honey Games for a chance to save her hive.",5.6,709,,,"$10,745,061",,1.0,17.0
tt6685610,Off Track,Off Track,2017,2017-04-05,Drama,93,Netherlands,"Dutch, Spanish, English",Sander Burger,Bastiaan Tichler,OAK Motion Pictures,"Vanessa Recalde, Lynn Van Royen, Ludwig Bindervoet, Reinout Scholten van Aschat, Matthijs van de Sande Bakhuyzen",A raw road movie about three backpacker friends in South of America and a local prostitute.,6.7,122,EUR 810000,,,,,2.0
tt6685776,Isoken,Isoken,2017,2017-06-16,Romance,100,Nigeria,English,Jadesola Osiberu,Jadesola Osiberu,Tribe85 Productions,"Dakore Akande, Joseph Benjamin, Marc Rhys, Funke Akindele, Damilola Adegbite, Lydia Forson, Tina Mba, Patrick Doyle, Ayoola Ayolola, Bolanle Olukanni","Everyone in the Osayande family worries about Isoken. Although she has what appears to be a perfect life - beautiful, successful and surrounded by great family and friends - Isoken is still...",6.3,186,,,"$15,851",,6.0,
tt6686358,Rapurasu no majo,Rapurasu no majo,2018,2018-05-04,"Drama, Mystery, Thriller",115,Japan,Japanese,Takashi Miike,"Keigo Higashino, Hiroyuki Yatsu",Dentsu,"Shô Sakurai, Suzu Hirose, Sôta Fukushi, Rei Dan, Lily Franky, Tao Okamoto, Eriko Satô, Mirai Shida, Masanobu Takashima, Hiroshi Tamaki, Etsushi Toyokawa, Shôji Ômiya","An environmental analyst is asked by the police to determine if two deaths by hydrogen sulfide poisoning are an accident - or a murder. But when he meets a young woman at both sites, a scientific mystery begins.",5.3,479,,,"$10,973,306",,4.0,10.0
tt6686700,Don't. Get. Out! In trappola,Steig. Nicht. Aus!,2018,2018-04-12,Thriller,109,Germany,German,Christian Alvart,"Christian Alvart, Alberto Marini",Syrreal Entertainment,"Wotan Wilke Möhring, Nora Huetz, Jasmina Al Zihairi, Christiane Paul, Fahri Yardim, Mavie Hörbiger, Carlo Thoma, Emily Kusche, Jürgen Heinrich, Luis August Kurecki, Mareike Fell, Paul Lux, Simon Werner, Klaus Zmorek, Aleksandar Jovanovic","A loving father and husband is exorted by an unknown guy and he is about to lose his life, his money and his family.",5.8,993,EUR 2500000,,"$593,078",,7.0,23.0
tt6688018,Pokkiri Simon: Oru Kadutha Aaradhakan,Pokkiri Simon: Oru Kadutha Aaradhakan,2017,2017-09-22,Comedy,140,India,Malayalam,Jijo Antony,Ampady K,Srivari Films,"Sunny Wayne, Prayaga Martin, Jacob Gregory, Sarath Kumar, Asokan, Nedumudi Venu","Simon, a charming young Malayalee boy, is a die-hard fan of the Tamil superstar Vijay. However, his parents, who dream of a successful career for him, soon get worried about Simon's craze for Vijay becomes his obsession.",4.8,257,,,,,2.0,2.0
tt6688022,After Everything,After Everything,2018,2018-10-12,"Comedy, Drama, Romance",95,USA,English,"Hannah Marks, Joey Power","Hannah Marks, Joey Power",Yale Productions,"Marisa Tomei, Gina Gershon, Maika Monroe, Jeremy Allen White, Joe Keery, Rya Kihlstedt, Dean Winters, Callie Thorne, Sendhil Ramamurthy, Sasha Lane, Olivia Luccardi, Peter Vack, Bill Sage, Marlyne Barrett, DeRon Horton",A young couple's relationship develops quickly when one of them is diagnosed with a life-changing illness.,6.3,1036,,,"$2,222",67.0,5.0,10.0
tt6688304,Night Shift,Night Shift,2018,2020,"Horror, Thriller",81,Ireland,English,Stephen Hall,Stephen Hall,Greenflash Pictures,"Ashleigh Dorrell, Matthew O'Brien, Angel Hannigan, Nigel Mercier, David Collins, Martin Maguire, Daniel Fitzgibbon, Mary Geaney, Emma Healy, Jennifer Hennephof, Chrissy Randall, Nicola Bennett, Jamie Walters, Sascha Seyschab, Stephen Barrett","Amy begins her first night shift in a hotel with a murderous past. Witnessing terrifying events and trapped within a loop, Amy must find a way to escape the flesh obsessed murderer and save residents of the hotel.",3.9,468,,,,,14.0,3.0
tt6688324,Benjamin Blümchen,Benjamin Blümchen,2019,2019-08-01,"Comedy, Family",91,Germany,German,Tim Trachte,"Bettina Börgerding, Elfie Donnelly",Fish Blowing Bubbles,"Manuel Santos Gelke, Jürgen Kluckert, Tim Oliver Schultz, Friedrich von Thun, Liane Forestieri, Dieter Hallervorden, Heike Makatsch, Max von Thun, Johannes Suhm, Uwe Ochsenknecht, Alexander Schubert, Petra Nadolny, Jonas Vollmer, Dirk Klinkhammer, Shanice Bennet","Benjamin is a big, strong and good-natured elephant who lives in the Newtown zoo. He and his best friend Otto, a caring and courageous 9-year-old boy, love to go on adventures together. But...",3.6,175,,,"$2,066,016",,1.0,12.0
tt6688354,The Field Guide to Evil,The Field Guide to Evil,2018,2019-12-19,Horror,117,"Greece, New Zealand",English,"Ashim Ahluwalia, Can Evrenol","Robert Bolesto, Elif Domanic",Aurum Film,"Marlene Hauser, Luzia Oppermann, Karin Pauer, Birgit Minichmayr, Katrina Daschner, Elfriede Schatz, Tanja Hausner, Fanny Hausner, Melis Hausner, Eva Kratochvil, Naz Sayiner, Sureyya Kucuk, Andrzej Konopka, Urszula Zerek, Dariusz Choros","A feature-length anthology film. They are known as myths, lore, and folktales. Created to give logic to mankind's darkest fears, these stories laid the foundation for what we now know as the horror genre.",4.9,1481,,,"$7,860",,34.0,36.0
tt6689734,Aami,Aami,2018,2018-02-09,"Biography, Drama",155,India,Malayalam,Kamal,Kamal,Reel & Real Cinema,"Manju Warrier, Murali Gopy, Tovino Thomas, Anoop Menon, Renji Panicker, Rahul Madhav, Jyothi Krishna, K.P.A.C. Lalitha, Majeed, Vinaya Prakash, Aangelina Abraham, Anand Bal, Krishnan Balakrishnan, Thrissur Balan, Balachandran Chullikadu",The biopic on iconic Kerala writer Kamala Das alias Kamala Surayya alias Madhavikutty.,6.6,431,,,"$64,528",,7.0,3.0
tt6689882,Rangeela Raja,Rangeela Raja,2019,2019-01-18,Comedy,162,India,Hindi,Sikander Bharti,"Khalid Azmi, Pahlaj Nihalani",Chiragdeep International,"Govinda, Mishika Chourasia, Karan Aanand, Anupama Agnihotri, Mahesh Anand, Shakti Kapoor, Govind Namdeo, Digangana Suryavanshi, Martha Taylor","Set in Rajasthan, it is the story of two brothers who lead completely different lifestyles. Due to certain circumstances in life, the elder brother gets drawn towards an aimless life which ...",2.3,191,,,,,10.0,1.0
tt6690004,Il primo anno,Première année,2018,2020-09-02,"Drama, Family",92,France,French,Thomas Lilti,Thomas Lilti,31 Juin Films,"Vincent Lacoste, William Lebghil, Michel Lerousseau, Darina Al Joundi, Benoît Di Marco, Graziella Delerm, Guillaume Clérice, Alexandre Blazy, Noémi Silvania, Laurette Tessier, Adrien Schmück, Quitterie Boascals de Reals, Tiphaine Piovesan, Jeremy Corallo, Mehdi Amouri",Friendship sparks between newcomer Benjamin and held-back Antoine during the first year of medical school.,6.7,1783,,,"$7,853,811",,3.0,16.0
tt6690176,La belle et la belle,La belle et la belle,2018,2018-03-14,Comedy,95,France,French,Sophie Fillières,Sophie Fillières,Christmas In July,"Sandrine Kiberlain, Agathe Bonitzer, Melvil Poupaud, Lucie Desclozeaux, Laurent Bateau, Théo Cholbi, Anthony Paliotti, Florence Muller, Aurélie Dupont, Brigitte Roüan, François Deblock, Christophe Odent, Victor Assié, Smadi Wolfman, Raphaël Kahn","Margaux, 20, meets Margaux, 45. Turns out they're the same woman at two different stages of her life.",5.6,276,,,"$823,640",,2.0,5.0
tt6690234,Eternal Love,Sonsuz Ask,2017,2017-03-24,Romance,114,Turkey,Turkish,Ahmet Katiksiz,Deniz Akcay Katiksiz,Sanor Film,"Murat Yildirim, Fahriye Evcen Özçivit, Filiz Ahmet, Fatih Al, Ege Aydan, Fatih Dogan, Nuri Gümüs, Didem Inselel, Nazli Pinar Kaya, Zeynep Özder","A famous and a wealthy doctor, falls in love with a poor housewife.",6.1,1694,,,"$1,861,593",,5.0,
tt6690310,Fei fan ren wu,Fei fan ren wu,2017,2017-04-06,"Action, Crime",117,China,"Mandarin, Thai, Sanskrit","Alan Mak, Anthony Pun",Felix Chong,CMC Pictures,"Yihong Duan, Xuan Huang, Yueting Lang, Yanhui Wang, Jiadong Xing, Bingrui Zhao, Feng Zu",An undercover police officer attempts to take down a drug trafficking syndicate from the inside.,6.2,681,"$23,000,000","$54,174","$22,757,764",,9.0,17.0
tt6690836,Stray Dolls,Stray Dolls,2019,2020-04-10,"Crime, Thriller",97,USA,"English, Nepali",Sonejuhi Sinha,"Charlotte Rabate, Sonejuhi Sinha",Brin de Folie,"Olivia DeJonge, Cynthia Nixon, Robert Aramayo, Samrat Chakrabarti, Geetanjali Thapa, Jeff Musillo, Rosemary Howard, Shiloh Verrico, Yvette Lashawn Williams, Alyssa Maria App, Alberto Bonilla, John Schiappa, Puy Navarro, Kelvin McGrue, Todd Birmingham",One petty crime spirals into the next.,4.5,323,,,,58.0,39.0,27.0
tt6692022,Meus 15 Anos,Meus 15 Anos,2017,2017-06-22,"Comedy, Drama",103,Brazil,Portuguese,Caroline Fioratti,"Mirna Nogueira, Caroline Fioratti",Paris Entretenimento,"Clara Caldas, Samia Abreu, Victor Aguiar, Anitta, Rafael Awi, Daniel Botelho, Rafael Infante, Pyong Lee, Larissa Manoela, Polly Marinho, Victor Meyniel, Bruno Peixoto, José Peregrin, Lorena Queiroz, Bruna Tatar",A shy student suddenly becomes the center of attention when she wins a huge birthday party that she never asked for.,5.2,253,,,"$2,707,996",,1.0,2.0
tt6692264,One Winter Night,One Winter Night,2019,2019-09-12,"Drama, Mystery",130,USA,English,Ryan Callaway,Ryan Callaway,Shady Dawn Pictures,"Breanna Engle, Brittini Schreiber, Ariella Mossey, Isabelle Boulton, Cadence Ellissa, Genevieve Tarrant, Melania Zalipsky, Hiram Ortiz, Tiffany Browne-Tavarez, Jessi Clayton, Jennifer James Davies, Denise Engle, Robert Nicholson, Alex Santoleri, Alan Strawser",An Orthodox Jewish mother and her daughters fall prey to the malevolent forces that preside over a rural community.,4.0,132,,,,,2.0,2.0
tt6692354,Ittefaq,Ittefaq,2017,2017-11-03,"Mystery, Thriller",105,India,Hindi,Abhay Chopra,"Abhay Chopra, Shreyas Jain",Red Chillies Entertainment,"Sidharth Malhotra, Sonakshi Sinha, Akshaye Khanna, Mandira Bedi, Himanshu Kohli, Ajay Jadhav, Pavail Gulati, Samir Sharma, Kimberley Louisa McBeath, Vinay Sharma, Romil Saraswat, Bharat Jha, Trupti Khamkar, Sandesh Upashyam, Sujata Jog",A detective seeks out the truth between two different stories of a crime scene.,7.2,9875,INR 290000000,"$298,032","$2,520,487",,85.0,22.0
tt6692926,Chasing Bullitt,Chasing Bullitt,2018,2019-03-05,Drama,90,USA,English,Joe Eddy,Joe Eddy,Toe Pictures,"Jan Broberg, Andre Brooks, Dorian Cirillo-Murray, Crystal Miel Cossey, Anthony Dilio, Augie Duke, Dennis W. Hall, Matt Hobbie, Chantz Simpson, Jason Slavkin, Joey Yessayan, Alysha Young, Ed Zajac",A Hollywood icon searches for the elusive GT 390.,4.7,202,,,,,14.0,5.0
tt6693150,Blizkie,Blizkie,2017,2017-06-11,Drama,90,Russia,Russian,Kseniya Zueva,Kseniya Zueva,Vega Film,"Elena Chekmazova, Andrey Stoyanov, Nadezhda Ivanova, Danil Mozhaev, Larisa Morozova, Daniil Steklov, Natalya Pavlenkova, Olga Lapshina, Alisa Glinka, Natalya Menshova, Gennadiy Vyrypaev, Maxim Stoyanov, Kseniya Radchenko","A family living on the outskirts of Moscow are mired in quarrels, discomfort and mutual oppression. They spit negative emotions at each other, forgetting about love, compassion and God. A tragedy will take them through a belated catharsis.",5.6,170,,,"$2,043",,,1.0
tt6693930,Neghab,Neghab,2005,2005,"Drama, Mystery",90,Iran,Persian,Kazem Rast Goftar,"Peyman Ghassemkhani, Kazem Rast Goftar",,"Amin Hayayee, Mahchehreh Khalili, Gohar Kheirandish, Sara Khoeniha, Parsa Pirouzfar, Mohammad Rabbani, Mohamad Reza Sharifinia","An Iranian restaurant owner meets a beautiful lady who is the only child of a wealthy man, and they develop feelings for each other. He introduces her to his handsome best friend, Nima. ...",6.1,262,,,,,,
