imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0765447,Un amore senza tempo,Evening,2007,2008-04-25,"Drama, Romance",117,"USA, Germany",English,Lajos Koltai,"Susan Minot, Michael Cunningham",Hart Sharp Entertainment,"Claire Danes, Toni Collette, Vanessa Redgrave, Patrick Wilson, Hugh Dancy, Natasha Richardson, Mamie Gummer, Eileen Atkins, Meryl Streep, Glenn Close, Ebon Moss-Bachrach, Barry Bostwick, David Furr, Sarah Clements, Cheryl Lynn Bowers","A drama exploring the romantic past and emotional present of Ann Lord (Vanessa Redgrave) and her daughters, Constance Haverford (Natasha Richardson) and Nina Mars (Toni Collette). As Ann lays dying, she remembers, and is moved to convey to her daughters, the defining moments in her life fifty years ago, when she was a young woman. Harris Arden (Patrick Wilson) is the man Ann loves in the 1950s ...",6.5,12896,,"$12,492,481","$20,016,753",45,110,120
tt0099731,Il racconto dell'ancella,The Handmaid's Tale,1990,1990-02-15,"Drama, Romance, Sci-Fi",109,"USA, Germany",English,Volker Schlöndorff,"Margaret Atwood, Harold Pinter",Bioskop Film,"Natasha Richardson, Faye Dunaway, Aidan Quinn, Elizabeth McGovern, Victoria Tennant, Robert Duvall, Blanche Baker, Traci Lind, Zoey Wilson, Kathryn Doby, Reiner Schöne, Lucia Hartpeng, Karma Ibsen Riley, Lucile McIntyre, Gary Bullock","In a dystopian, polluted right wing religious tyranny, a young woman is put in sexual slavery on account of her now rare fertility.",6,8502,,"$4,960,385","$4,960,385",,70,40
tt0300532,Blue Crush,Blue Crush,2002,2003-05-30,"Drama, Romance, Sport",104,"USA, Germany",English,John Stockwell,"Susan Orlean, Lizzy Weiss",Universal Pictures,"Kate Bosworth, Matthew Davis, Michelle Rodriguez, Sanoe Lake, Mika Boorem, Chris Taloa, Kala Alexander, Ruben Tejada, Kaupena Miranda, Asa Aquino, Faizon Love, Fiji, Shaun Robinson, Paul Hatter, Tamayo Perry","As a hard-core surfer girl prepares for a big competition, she finds herself falling for a football player.",5.7,29718,"$25,000,000","$40,390,647","$51,843,679",61,214,57
tt0438315,La forza del campione,Peaceful Warrior,2006,2006-06-23,"Drama, Romance, Sport",120,"USA, Germany",English,Victor Salva,"Kevin Bernhardt, Dan Millman",DEJ Productions,"Scott Mechlowicz, Nick Nolte, Amy Smart, Tim DeKay, Ashton Holmes, Paul Wesley, B.J. Britt, Agnes Bruckner, Tom Tarantini, Beatrice Rosen, Ray Wise, Scott Caudill, Matthew Prater, Bart Conner, Jimmy Bradley",A chance encounter with a stranger changes the life of a college gymnast.,7.3,26252,"$10,000,000","$3,960,414","$4,693,440",40,193,46
tt0118646,Assignment Berlin,Assignment Berlin,1998,1998-09-30,"Drama, Thriller",90,"USA, Germany",English,Tony Randel,Matt Dorff,Filmproduktion Janus,"Sammi Davis, Cliff Robertson, Dominic Raacke, Jan Niklas, Paul Winfield, Martin Umbach, Peter Simonischek, Michael Mendl, Jen Sung, Anina Isabel Haghani, Piotr Papierz, Sabine Svoboda, Gesche Tebbenhoff, George Chung, Evelyn Meyka","Tracy Garret's a cop and after an incident that left one person dead, she's invited by her father to spend sometime with him in Berlin. While they were out having dinner, her father's shot....",4.7,157,,,,,3,
tt1233219,"My Son, My Son, What Have Ye Done","My Son, My Son, What Have Ye Done",2009,2010-09-10,"Drama, Thriller",91,"USA, Germany",English,Werner Herzog,"Herbert Golder, Werner Herzog",Defilm,"Michael Shannon, Willem Dafoe, Chloë Sevigny, Udo Kier, Michael Peña, Grace Zabriskie, Brad Dourif, Irma P. Hall, Loretta Devine, Candice Coke, Gabriel Pimentel, Braden Lynch, James C. Burns, Noel Arthur, Julius Morck","Inspired by a true crime, a man begins to experience mystifying events that lead him to slay his mother with a sword.",6.3,9422,"$2,000,000",,"$76,739",59,52,121
tt0170691,Tigerland,Tigerland,2000,2001-05-24,"Drama, War",101,"USA, Germany",English,Joel Schumacher,"Ross Klavan, Michael McGruther",Haft Entertainment,"Colin Farrell, Matthew Davis, Clifton Collins Jr., Tom Guiry, Shea Whigham, Russell Richardson, Nick Searcy, Afemo Omilami, James MacDonald, Keith Ewell, Matt Gerald, Stephen Fulton, Tyler Cravens, Michael Edmiston, Arian Ash","A group of recruits go through Advanced Infantry Training at Fort Polk, Louisiana's infamous Tigerland, last stop before Vietnam for tens of thousands of young men in 1971.",7,37549,"$10,000,000","$139,692","$148,701",55,158,73
tt0816442,Storia di una ladra di libri,The Book Thief,2013,2014-03-27,"Drama, War",131,"USA, Germany","English, German",Brian Percival,"Markus Zusak, Michael Petroni",Fox 2000 Pictures,"Roger Allam, Sophie Nélisse, Heike Makatsch, Julian Lehmann, Gotthard Lange, Rainer Reiners, Kirsten Block, Geoffrey Rush, Emily Watson, Nico Liersch, Ludger Bökelmann, Paul Schaefer, Nozomi Linus Kaisar, Oliver Stokowski, Robert Beyer","While subjected to the horrors of World War II Germany, young Liesel finds solace by stealing books and sharing them with others. In the basement of her home, a Jewish refugee is being protected by her adoptive parents.",7.6,125322,"$19,000,000","$21,488,481","$76,586,316",53,292,264
tt0244417,Baby Bedlam,Baby Bedlam,2000,2000-07-12,"Family, Adventure, Comedy",86,"USA, Germany",English,Eric Hendershot,Eric Hendershot,Promark Entertainment Group,"Joe Piscopo, Julie Hagerty, Reggie Theus, Robert Costanzo, Jake Dinwiddie, Robert Bailey Jr., Jacob Franchek, Alessandra Torresani, Stephen Rippey, Melinda Renee, Melinda Haynes, Jeff Olsen, Camille Jensen, David H. Stevens, Ken McConnell",A 10-year-old boy's fondness for practical jokes gets him into trouble when a baby is accidentally kidnapped.,4.1,138,,,,,4,
tt0395584,La casa del diavolo,The Devil's Rejects,2005,2006-05-12,Horror,107,"USA, Germany","English, Spanish",Rob Zombie,"Rob Zombie, Rob Zombie",Lions Gate Films,"Sid Haig, Bill Moseley, Sheri Moon Zombie, William Forsythe, Ken Foree, Matthew McGrory, Leslie Easterbrook, Geoffrey Lewis, Priscilla Barnes, Dave Sheridan, Kate Norby, Lew Temple, Danny Trejo, Dallas Page, Brian Posehn","The murderous, backwoods Firefly family take to the road to escape a vengeful police force which is not afraid of being as ruthless as their target.",6.8,91542,"$7,000,000","$17,044,981","$20,901,859",53,735,276
tt4847546,Blood Feast,Blood Feast,2016,2016-08-27,Horror,90,"USA, Germany",English,Marcel Walz,"Philip Lilienschwarz, Marcel Walz",Gundo Entertainment,"Robert Rusler, Caroline Williams, Sophie Monk, Sadie Katz, Roland Freitag, Wilfried Capet, Max Evans, Annika Strauss, Liliana Nova, Metisha Schaefer, Gioele Viola, Herschell Gordon Lewis, Enya Maria Tames, Sophie Vollmar, Marc Rohnstock","Fuad Ramses and his family have moved from the United States to France, where they run an American diner. Since business is not going too well, Fuad also works night shifts in a museum of ...",4.6,725,"$1,200,000","$8,708","$8,708",,16,33
tt0263488,Jeepers Creepers - Il canto del diavolo,Jeepers Creepers,2001,2002-08-23,"Horror, Mystery",90,"USA, Germany",English,Victor Salva,Victor Salva,United Artists,"Gina Philips, Justin Long, Jonathan Breck, Patricia Belcher, Brandon Smith, Eileen Brennan, Peggy Sheffield, Jeffrey William Evans, Patrick Cherry, Jon Beshara, Avis-Marie Barnes, Steve Raulerson, Tom Tarantini, William Haze, Kim Kahana",A brother and sister driving home through isolated countryside for spring break encounter a flesh-eating creature which is in the midst of its ritualistic eating spree.,6.2,108760,"$10,000,000","$37,904,175","$59,371,303",49,1028,204
tt0304711,La setta dei dannati,The Order,2003,2004-07-09,"Horror, Mystery, Thriller",102,"USA, Germany","English, Syriac, Aramaic, Italian, Latin",Brian Helgeland,Brian Helgeland,Twentieth Century Fox,"Heath Ledger, Shannyn Sossamon, Benno Fürmann, Mark Addy, Peter Weller, Francesco Carnelutti, Mattia Sbragia, Mirko Casaburo, Giulia Lombardi, Richard Bremmer, Maria Cristina Maccà, Paola Emilia Villa, Rosalinda Celentano, Alessandra Costanzo, Paolo Lorimer",A young priest is sent to Rome to investigate the troubling death of the head of his order.,5.2,16787,"$38,000,000","$7,660,806","$11,560,806",21,208,111
tt0380066,Il mistero del bosco,The Woods,2006,2006-10-07,"Horror, Mystery, Thriller",91,"USA, Germany",English,Lucky McKee,David Ross,United Artists,"Agnes Bruckner, Emma Campbell, Bruce Campbell, Patricia Clarkson, Lauren Birkell, Jane Gilchrist, Catherine Colvey, Marcia Bennett, Rachel Nichols, Kathleen Mackey, Cary Lawrence, Colleen Williams, Gordon Currie, Jude Beny, Melissa Altro","Set in 1965 New England, a troubled girl encounters mysterious happenings in the woods surrounding an isolated girls school that she was sent to by her disinterested parents.",5.7,10676,"$12,000,000",,,,104,88
tt0209958,The Cell - La cellula,The Cell,2000,2000-09-22,"Horror, Sci-Fi, Thriller",107,"USA, Germany",English,Tarsem Singh,Mark Protosevich,New Line Cinema,"Jennifer Lopez, Colton James, Dylan Baker, Marianne Jean-Baptiste, Gerry Becker, Musetta Vander, Patrick Bauchau, Vincent D'Onofrio, Catherine Sutherland, Vince Vaughn, James Gammon, Jake Weber, Dean Norris, Tara Subkoff, Lauri Johnson","An F.B.I. Agent persuades a social worker, who is adept with a new experimental technology, to enter the mind of a comatose serial killer in order to learn where he has hidden his latest kidnap victim.",6.3,93899,"$33,000,000","$61,334,059","$104,155,843",40,707,237
tt1152827,Super Hybrid,Super Hybrid,2010,2011-08-04,"Horror, Sci-Fi, Thriller",94,"USA, Germany",English,Eric Valette,Neal Marshall Stevens,Stallion Media,"Alden Adair, Shannon Beckner, Shane Bellegarde, Adrien Dorval, Lyndon Bray, Oded Fehr, Duncan Fisher, Ryan Kennedy, Tim McGrath, Melanie Papalia, John Reardon, Jennifer Selvig, Josh Strait, Kent Nolan, Don Wren","Late one night, a mysterious car is brought into the Chicago police impound garage after a deadly traffic accident. The on-call mechanics soon discover the car has a mind of its own. With ...",3.9,1612,"$13,000,000",,,,22,42
tt4086032,Frankenstein,Frankenstein,2015,2016-03-17,"Horror, Sci-Fi, Thriller",89,"USA, Germany",English,Bernard Rose,"Bernard Rose, Mary Shelley",Bad Badger,"Xavier Samuel, Carrie-Anne Moss, Danny Huston, Matthew Jacobs, Dave Pressler, Peter Adrian Sudarso, Steve Hart, Mckenna Grace, Rob Mars, Ron Roggé, Myke Michaels, Christopher David, Mary Gallagher, John Lacy, Jeff Hilliard",A married couple of scientists create a modern-day monster.,5.1,2379,,,"$253,514",,46,66
tt0218067,The calling - La chiamata,The Calling,2000,2001-04-27,"Horror, Thriller",89,"USA, Germany",English,Richard Caesar,"John Rice, Rudy Gaines",Constantin Film,"Laura Harris, Richard Lintern, Francis Magee, Alex Roe, Alice Krige, John Standing, Peter Waddington, Nick Brimble, Rachel Shelley, Camilla Power, Deborah Baxter, Jack McKenzie, Christine Moore, Danielle Green, Roger Brierley",A woman is used as a pawn to bring to fruition the rule of the Antichrist.,4.2,1773,,,,,31,24
tt0493404,Brotherhood of Blood,Brotherhood of Blood,2007,2009-09-09,"Horror, Thriller",88,"USA, Germany",English,"Michael Roesch, Peter Scheerer","Michael Roesch, Peter Scheerer",Brotherhood LLC,"Victoria Pratt, Jason Connery, Ken Foree, Sid Haig, William Snow, Wes Ramsey, Jeremy James Kissner, Rachel Grant, Jack Donner, Bill Doyle, Jonathan Fraser, Angela Trimbur, Darrin James, Marc Ian Sklar, Boris Kievsky",Claustrophobic thriller about a team of vampire hunters who infiltrate a nest of undead to rescue one of their own.,3.7,3189,"$500,000",,,,35,14
tt1433822,The Apparition,The Apparition,2012,2012-10-04,"Horror, Thriller",83,"USA, Germany",English,Todd Lincoln,Todd Lincoln,Warner Bros.,"Ashley Greene, Sebastian Stan, Tom Felton, Julianna Guill, Luke Pasqualino, Rick Gomez, Anna Clark, Suzanne Ford, Tim Williams",A couple is haunted by a supernatural presence that is unleashed during a college experiment.,4.1,18681,"$17,000,000","$4,936,819","$11,350,665",18,122,145
tt0139809,Il tredicesimo piano,The Thirteenth Floor,1999,1999-09-03,"Mystery, Sci-Fi, Thriller",100,"USA, Germany",English,Josef Rusnak,"Daniel F. Galouye, Josef Rusnak",Columbia Pictures,"Craig Bierko, Armin Mueller-Stahl, Gretchen Mol, Vincent D'Onofrio, Dennis Haysbert, Steven Schub, Jeremy Roberts, Rif Hutton, Leon Rippy, Janet MacLachlan, Brad William Henke, Burt Bulos, Venessia Valentino, Howard S. Miller, Tia Texada",A computer scientist running a virtual reality simulation of 1937 becomes the primary suspect when his colleague and mentor is murdered.,7.1,65720,"$16,000,000","$11,916,661","$18,564,088",36,328,114
tt0106386,Beneficio del dubbio,Benefit of the Doubt,1993,1993-07-17,Thriller,90,"USA, Germany",English,Jonathan Heap,"Michael Lieber, Jeffrey Polman",Benefit Productions,"Donald Sutherland, Amy Irving, Rider Strong, Christopher McDonald, Graham Greene, Theodore Bikel, Gisela Kovach, Ferdy Mayne, Julie Hasel, Patricia Tallman, Ralph McTurk, Shane McCabe, Margaret Johnson, Heinrich James, Jean Fowler",A convicted wife murderer returns 22 year later to seek revenge on the daughter who help convict him.,5.2,504,,"$151,860",,,10,6
tt1695405,The Loneliest Planet,The Loneliest Planet,2011,2013-01-03,Thriller,113,"USA, Germany","English, Georgian, Spanish",Julia Loktev,"Tom Bissell, Mikhail Lermontov",Flying Moon Filmproduktion,"Hani Furstenberg, Gael García Bernal, Bidzina Gujabidze, Tali Pitakhelauri, Tako Pitakhelauri, Ani Kushashvili, Kati Jamarjashvili, Nino Pitakhelauri, Khatia Kushashvili, Taira Pitakshelauri, Amiran Gudrshauri, Joni Khueishivili, Dato Taiklauri, Lado Gudushauri, Gin Takiklauri",An engaged couple's backpacking trip in the Caucasus Mountains is derailed by a single misstep that threatens to undo everything the pair believed about each other and about themselves.,5.5,3801,,"$129,579","$268,933",76,49,109
tt0433383,"Good Night, and Good Luck.","Good Night, and Good Luck.",2005,2005-09-16,"Biography, Drama, History",93,"USA, France, UK, Japan",English,George Clooney,"George Clooney, Grant Heslov",Warner Independent Pictures (WIP),"Jeff Daniels, David Strathairn, Alex Borstein, Rose Abdoo, Dianne Reeves, Peter Martin, Christoph Luty, Jeff Hamilton, Matt Catingub, Tate Donovan, Reed Diamond, Matt Ross, Patricia Clarkson, Robert Downey Jr., George Clooney",Broadcast journalist,7.4,93108,"$7,000,000","$31,558,003","$54,641,191",80,543,357
tt2094766,Assassin's Creed,Assassin's Creed,2016,2017-01-04,"Action, Adventure, Sci-Fi",115,"USA, France, UK, Hong Kong, Taiwan, Malta","English, Spanish, Arabic",Justin Kurzel,"Michael Lesslie, Adam Cooper",Regency Enterprises,"Michael Fassbender, Marion Cotillard, Jeremy Irons, Brendan Gleeson, Charlotte Rampling, Michael Kenneth Williams, Denis Ménochet, Ariane Labed, Khalid Abdalla, Essie Davis, Matias Varela, Callum Turner, Carlos Bardem, Javier Gutiérrez, Hovik Keuchkerian","Callum Lynch explores the memories of his ancestor Aguilar de Nerha and gains the skills of a Master Assassin, before taking on the secret Templar society.",5.7,181433,"$125,000,000","$54,647,948","$240,697,856",36,658,333
tt3296908,L'uomo dal cuore di ferro,HHhH,2017,2019-01-24,"Action, Biography, Thriller",120,"USA, France, UK, Belgium, Germany","English, German, Czech, Latin, French",Cédric Jimenez,"Laurent Binet, David Farr",FilmNation Entertainment,"Jason Clarke, Rosamund Pike, Jack O'Connell, Jack Reynor, Mia Wasikowska, Stephen Graham, Thomas M. Wright, Barry Atsma, Geoff Bell, Enzo Cilenti, David Horovitch, Abigail Lawrie, David Rintoul, Ian Redford, Adam Nagaitis","As the German Fascists expand their borders, scorching Europe from end to end, two brave Czechs of the Resistance prepare for a suicide mission to assassinate",6.4,13235,EUR 27800000,,"$4,412,639",,47,42
tt0808279,Funny Games,Funny Games,2007,2008-07-11,"Crime, Drama, Thriller",111,"USA, France, UK, Austria, Germany, Italy",English,Michael Haneke,Michael Haneke,Celluloid Dreams,"Naomi Watts, Tim Roth, Michael Pitt, Brady Corbet, Devon Gearhart, Boyd Gaines, Siobhan Fallon Hogan, Robert LuPone, Susi Haneke, Linda Moran",Two psychopathic young men take a family hostage in their cabin.,6.6,88948,"$15,000,000","$1,294,919","$7,938,872",44,522,263
tt0242193,Bully,Bully,2001,2001-12-12,"Biography, Crime, Drama",108,"USA, France, UK",English,Larry Clark,"Jim Schutze, David McKenna",StudioCanal,"Brad Renfro, Bijou Phillips, Rachel Miner, Nick Stahl, Michael Pitt, Leo Fitzpatrick, Kelli Garner, Daniel Franzese, Nathalie Paulding, Jessica Sutta, Ed Amatrudo, Steve Raulerson, Judy Clayton, Alan Lilly, Irene B. Colletti","A pack of naïve teenagers conspire to murder a mutual friend, whose aggressive demeanor has proved too much.",6.9,34049,,"$480,811","$704,808",45,345,81
tt0308878,The Shape of Things,The Shape of Things,2003,2003-05-16,"Comedy, Drama, Romance",96,"USA, France, UK",English,Neil LaBute,"Neil LaBute, Neil LaBute",Mepris Films,"Gretchen Mol, Paul Rudd, Rachel Weisz, Frederick Weller","A quiet, unassuming man begins to change in a major way as a result of meeting a new, art-student girlfriend, and his friends are unsettled by the transformation.",6.7,10816,"$4,000,000","$735,992","$826,617",59,110,77
tt0313792,Anything Else,Anything Else,2003,2003-10-03,"Comedy, Romance",108,"USA, France, UK","English, Latin",Woody Allen,Woody Allen,DreamWorks,"Woody Allen, Jason Biggs, Fisher Stevens, Anthony Arkin, Danny DeVito, Christina Ricci, KaDee Strickland, Jimmy Fallon, Diana Krall, William Hill, Stockard Channing, Maurice Sonnenberg, Kenneth Edelson, David Conrad, Joseph Lyle Taylor",Jerry Falk (,6.3,29339,"$18,000,000","$3,212,310","$13,585,075",43,166,106
tt0119576,9 settimane e 1/2 - La conclusione,Love in Paris,1997,1998-01-07,"Drama, Romance",105,"USA, France, UK",English,Anne Goursaud,"Elizabeth McNeill, Mick Davis",Jones Film,"Mickey Rourke, Agathe de La Fontaine, Angie Everhart, Steven Berkoff, Dougray Scott, Werner Schreyer, Faisal Attia, Philippe Beglia, Christin Amy Artner, Sandra Cervik, Lana Clarkson, Cyrille Cohen, Sophie Dolce, Carolin Dichtl, Andrea Eckert",John heads to Paris hoping to meet his ex from,3,4070,,,,,28,4
tt0200669,The Golden Bowl,The Golden Bowl,2000,2000-10-20,"Drama, Romance",130,"USA, France, UK",English,James Ivory,"Henry James, Ruth Prawer Jhabvala",Merchant Ivory Productions,"Kate Beckinsale, James Fox, Anjelica Huston, Nick Nolte, Jeremy Northam, Madeleine Potter, Uma Thurman, Nicholas Day, Peter Eyre, Nickolas Grace, Robin Hart, Daniel Byam Shaw, Francesco Giuffrida, Marta Paola Richeldi, Rossano Rubicondi",A man marries an heiress for her money even though he is actually in love with her friend.,5.9,4171,"$15,000,000","$3,050,532","$5,753,678",62,70,54
tt0275947,Avenging Angelo - Vendicando Angelo,Avenging Angelo,2002,2002-08-30,"Action, Comedy, Crime",97,"USA, France, Switzerland",English,Martyn Burke,"Will Aldis, Will Aldis",Dante Entertainment,"Sylvester Stallone, Madeleine Stowe, Anthony Quinn, Raoul Bova, Harry Van Gorkum, Billy Gardell, George Touliatos, Angelo Celeste, Ezra Perlman, Carin Moffat, John Gilbert, Dawn Greenhalgh, Angelo Tsarouchas, Nancy Beatty, Lori Alter","A woman who has just discovered she is the daughter of a murdered Mafia chieftain seeks revenge, with the aide of her father's faithful bodyguard.",5.2,8528,"$17,000,000",,"$824,597",,64,24
tt0173910,"Lucky, re del deserto",Running Free,1999,2000-09-08,"Adventure, Drama, Family",81,"USA, France, South Africa","English, Russian",Sergei Bodrov,"Jean-Jacques Annaud, Jeanne Rosenberg",Columbia Pictures,"Chase Moore, Maria Geelbooi, Arie Verveen, Jan Decleir, Graham Clarke, Patrick Lyster, Morné Visser, Dan Robbertse, Nicholas Trueb, Robin Smith, Iluce Kgao, Lukas Haas, Fat Albert, Kateefa","The tale of the extraordinary life and times of Lucky, a horse that was born in captivity but achieves his dream of running free with the help of a stableboy.",5.8,596,"$25,000,000","$117,608","$117,608",22,4,18
tt2172934,3 Days to Kill,3 Days to Kill,2014,2014-06-05,"Action, Drama, Thriller",117,"USA, France, Serbia","English, French, German, Serbian",McG,"Adi Hasak, Luc Besson",Relativity Media,"Kevin Costner, Amber Heard, Hailee Steinfeld, Connie Nielsen, Tómas Lemarquis, Richard Sammel, Marc Andréoni, Bruno Ricci, Jonas Bloquet, Eriq Ebouaney, Joakhim Sigue, Alison Valence, Big John, Michaël Vander-Meiren, Paolo Calia",A dying CIA agent trying to reconnect with his estranged daughter is offered an experimental drug that could save his life in exchange for one last assignment.,6.2,85826,"$28,000,000","$30,697,999","$53,260,230",40,258,227
tt0454841,Le colline hanno gli occhi,The Hills Have Eyes,2006,2006-08-25,"Horror, Thriller",107,"USA, France, Romania",English,Alexandre Aja,"Wes Craven, Alexandre Aja",Craven-Maddalena Films,"Maxime Giffard, Michael Bailey Smith, Tom Bower, Ted Levine, Kathleen Quinlan, Dan Byrd, Emilie de Ravin, Aaron Stanford, Vinessa Shaw, Maisie Camilleri Preziosi, Robert Joy, Laura Ortiz, Ezra Buzzington, Billy Drago, Greg Nicotero",A family falls victim to a group of mutated cannibals in a desert far away from civilization.,6.4,155984,"$15,000,000","$41,778,863","$70,008,952",52,891,280
tt0303311,"Britney, Baby, One More Time","Britney, Baby, One More Time",2002,2002-01-01,Comedy,78,"USA, France, Netherlands",English,Ludi Boeken,Jonathan Bourne,Arte France Cinéma,"Angel Benton, Mark Borchardt, Mike Schank, Shannon Walker Williams, Frank Potter, Karl Makinen, Gina Torrecilla, Zumi Rosow, Julia Christmas, Mark Metcalf, Greg Sandquist, Harz Sondericker, Brian Faracy, John Joly, Timothy Jon","Dude Schmitz, an independent filmmaker, attempting to secure funds for his second feature, blows an opportunity at what promises to be a lucrative interview with pop sensation Britney ...",5.1,213,,,,,6,5
tt3859138,Gates of Darkness,Gates of Darkness,2019,2019-10-01,"Drama, Horror, Mystery",91,"USA, France, Nepal","English, French",Don E. FauntLeRoy,"Lesley-Anne Down, Robert Hickman",Stephen G. Perry,"Randy Shelly, Tobin Bell, John Savage, Adrienne Barbeau, Mary Mouser, Alisha Boe, Alexandra Davies, Lesley-Anne Down, Brandon Beemer, Carlene Moore, Zen Gesner, James Clayton, Victoria Rose Mueller, Shane Schoeppner, Renee Dobre",A dramatic mystery where a haunted teen endures a terrifying exorcism in the hopes of unlocking shocking secrets about the church and his family.,4.2,264,,,,,14,
tt0106965,Free Willy - Un amico da salvare,Free Willy,1993,1993-07-16,"Adventure, Drama, Family",112,"USA, France, Mexico",English,Simon Wincer,"Keith Walker, Keith Walker",Warner Bros.,"Jason James Richter, Lori Petty, Jayne Atkinson, August Schellenberg, Michael Madsen, Michael Ironside, Richard Riehle, Mykelti Williamson, Michael Bacall, Danielle Harris, Isaiah Malone, Betsy Toll, Rob Sample, Merrilyn Jones, Mickey Gaines","When a boy learns that a beloved killer whale is to be killed by the aquarium owners, the boy risks everything to free the whale.",6,67526,"$20,000,000","$77,698,625","$153,698,625",79,81,26
tt1690953,Cattivissimo me 2,Despicable Me 2,2013,2013-10-10,"Animation, Adventure, Comedy",98,"USA, France, Japan","English, Ukrainian","Pierre Coffin, Chris Renaud","Cinco Paul, Ken Daurio",Universal Pictures,"Steve Carell, Kristen Wiig, Benjamin Bratt, Miranda Cosgrove, Russell Brand, Ken Jeong, Steve Coogan, Elsie Fisher, Dana Gaier, Moises Arias, Nasim Pedrad, Kristen Schaal, Pierre Coffin, Chris Renaud, Nickolai Stoilov","When Gru, the world's most super-bad turned super-dad has been recruited by a team of officials to stop lethal muscle and a host of Gru's own, He has to fight back with new gadgetry, cars, and more minion madness.",7.3,363248,"$76,000,000","$368,065,385","$970,766,005",62,321,326
tt2709768,Pets - Vita da animali,The Secret Life of Pets,2016,2016-10-06,"Animation, Adventure, Comedy",87,"USA, France, Japan",English,"Chris Renaud, Yarrow Cheney","Cinco Paul, Ken Daurio",Universal Pictures,"Louis C.K., Eric Stonestreet, Kevin Hart, Jenny Slate, Ellie Kemper, Albert Brooks, Lake Bell, Dana Carvey, Hannibal Buress, Bobby Moynihan, Chris Renaud, Steve Coogan, Michael Beattie, Sandra Echeverría, Jaime Camil","The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",6.5,179235,"$75,000,000","$368,384,330","$875,457,937",61,336,292
tt5113040,Pets 2: Vita da animali,The Secret Life of Pets 2,2019,2019-06-06,"Animation, Adventure, Comedy",86,"USA, France, Japan",English,"Chris Renaud, Jonathan del Val",Brian Lynch,Universal Pictures,"Patton Oswalt, Kevin Hart, Harrison Ford, Eric Stonestreet, Jenny Slate, Tiffany Haddish, Lake Bell, Dana Carvey, Bobby Moynihan, Hannibal Buress, Chris Renaud, Ellie Kemper, Pete Holmes, Henry Lynch, Nick Kroll","Continuing the story of Max and his pet friends, following their secret lives after their owners leave them for work or school each day.",6.5,46358,"$80,000,000","$158,874,395","$430,051,293",55,287,155
tt0422720,Marie Antoinette,Marie Antoinette,2006,2006-11-17,"Biography, Drama, History",123,"USA, France, Japan","English, Latin, French",Sofia Coppola,Sofia Coppola,Columbia Pictures,"Kirsten Dunst, Jason Schwartzman, Judy Davis, Rip Torn, Rose Byrne, Asia Argento, Molly Shannon, Shirley Henderson, Danny Huston, Marianne Faithfull, Mary Nighy, Sebastian Armesto, Jamie Dornan, Aurore Clément, Guillaume Gallienne","The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 15 to her reign as queen at 19 and to the end of her reign as queen, and ultimately the fall of Versailles.",6.4,98715,"$40,000,000","$15,962,471","$60,917,189",65,671,259
tt0317740,The Italian Job,The Italian Job,2003,2003-07-11,"Action, Crime, Thriller",111,"USA, France, Italy, UK, Germany","English, Russian, Italian",F. Gary Gray,"Troy Kennedy-Martin, Donna Powers",Paramount Pictures,"Mark Wahlberg, Charlize Theron, Donald Sutherland, Jason Statham, Seth Green, Yasiin Bey, Edward Norton, Fausto Callegarini, Stefano Petronelli, Fabio Scarpa, Cristiano Bonora, Tiberio Greco, Jimmy Shubert, Tammi Cubilette, Mary Portser","After being betrayed and left for dead in Italy, Charlie Croker and his team plan an elaborate gold heist against their former ally.",7,337492,"$60,000,000","$106,128,601","$176,070,171",68,525,169
tt1243957,The Tourist,The Tourist,2010,2010-12-17,"Action, Adventure, Crime",103,"USA, France, Italy, UK","English, French, Italian, Russian, Spanish",Florian Henckel von Donnersmarck,"Florian Henckel von Donnersmarck, Christopher McQuarrie",GK Films,"Johnny Depp, Angelina Jolie, Paul Bettany, Timothy Dalton, Steven Berkoff, Rufus Sewell, Christian De Sica, Alessio Boni, Daniele Pecci, Giovanni Guidelli, Raoul Bova, Bruno Wolkowitch, Marc Ruchmann, Julien Baumgartner, François Vincentelli","Revolves around Frank, an American tourist visiting Italy to mend a broken heart. Elise is an extraordinary woman who deliberately crosses his path.",6,220037,"$100,000,000","$67,631,157","$278,780,441",37,450,332
tt2126311,Mikeyboy,Mikeyboy,2013,2013-11-01,"Action, Adventure, Comedy",90,"USA, France, Italy, Swaziland, Monaco, Switzerland",English,Chris Berkenkamp,"Chris Berkenkamp, Jack Dusi",Dionysus Co. Entertainment,"Mike Dusi, Robin Charters, Kristen Mallette, Ed Gale, Chris Wylde, John Lewis, Scott Reed, Isait De La Fuente, Jeremy Luke, Kresh Novakovic, Christopher The Earl George, Lonnie 'Lono' Woodley, Jonathan Dankner, Ali Fiori, Samantha Acampora","4 years, 3 continents, 2 friends, 1 dream, and no script.",6.9,181,,,,,1,
